US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/25,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/26,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/27,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/28,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/29,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/30,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/31,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/1,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/2,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/3,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/4,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/5,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/6,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/7,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/8,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/9,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/10,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/11,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/12,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/13,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/14,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/15,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/16,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/17,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/18,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/19,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/20,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/21,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/22,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/23,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/24,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/25,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/26,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/27,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/28,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/29,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/30,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/8/31,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/1,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/2,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/3,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/4,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/5,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/6,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/7,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/8,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/9,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/10,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/11,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/12,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/13,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/14,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/15,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/16,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/17,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/18,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/19,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/20,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/21,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/22,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/23,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/24,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/25,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/26,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/27,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/9/28,0.09
